id,question,language,intent,chapter,verse,verse_range,secondary_verse,relevance,answer,source,license
10700,The Gita's verse on peace in Chapter 2.,English,peace,2,70,2.70,2.71,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10701,How did great yogis maintain inner peace?,English,peace,2,70,2.70,2.71,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10702,I lose my peace whenever something goes wrong.,English,peace,2,70,2.70,2.71,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10703,I was at peace once and I want it back.,English,peace,2,70,2.70,2.71,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10704,What steals peace of mind according to the Gita?,English,peace,2,70,2.70,2.71,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10705,My peace is disturbed by other people's actions.,English,peace,2,70,2.70,2.71,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10706,I want peace but I also need to fight for what is right.,English,peace,2,70,2.70,2.71,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10707,Can inner peace and ambition coexist?,English,peace,2,70,2.70,2.71,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10708,Is complete mental peace realistic or just an ideal?,English,peace,2,70,2.70,2.71,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10709,What daily practice leads to peace of mind?,English,peace,2,70,2.70,2.71,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10710,I want to be like the ocean — deep and calm underneath the surface waves.,English,peace,2,70,2.70,2.71,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10711,The Gita's way to remain undisturbed by life's ups and downs.,English,peace,2,70,2.70,2.71,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10712,How do I feel closer to God?,English,devotion,9,26,9.26,9.27,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10713,I pray but I don't feel any connection.,English,devotion,9,26,9.26,9.27,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10714,Is faith important in the Gita?,English,devotion,9,26,9.26,9.27,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10715,What is the meaning of surrendering to God?,English,devotion,9,26,9.26,9.27,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10716,I am not religious but I am spiritual. Can the Gita help me?,English,devotion,9,26,9.26,9.27,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10717,What is the difference between Bhakti and religion?,English,devotion,9,26,9.26,9.27,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10718,The Gita's Chapter 12 on the path of devotion.,English,devotion,9,26,9.26,9.27,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10719,How do I maintain faith when my prayers seem unanswered?,English,devotion,9,26,9.26,9.27,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10720,Can devotion really change life circumstances?,English,devotion,9,26,9.26,9.27,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10721,I want to surrender my problems to a higher power.,English,devotion,9,26,9.26,9.27,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10722,Is there a devotional practice in the Gita?,English,devotion,9,26,9.26,9.27,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10723,What does Krishna say about those who love Him?,English,devotion,9,26,9.26,9.27,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10724,How does devotion relate to karma yoga?,English,devotion,9,26,9.26,9.27,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10725,The highest form of devotion according to the Gita.,English,devotion,9,26,9.26,9.27,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10726,Does devotion mean giving up your responsibilities?,English,devotion,9,26,9.26,9.27,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10727,I am a devotee but I still struggle. Is something wrong?,English,devotion,9,26,9.26,9.27,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10728,What does the Gita say about praying in difficulty?,English,devotion,9,26,9.26,9.27,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10729,Can non-Hindus follow the Gita's path of devotion?,English,devotion,9,26,9.26,9.27,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10730,I feel grateful but I don't know how to express it spiritually.,English,devotion,9,26,9.26,9.27,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10731,How does Bhakti Yoga lead to liberation?,English,devotion,9,26,9.26,9.27,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10732,I don't know what my duty is in this situation.,English,duty,3,35,3.35,18.47,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10733,My sense of duty conflicts with my personal desires.,English,duty,3,35,3.35,18.47,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10734,I resent my duties and responsibilities.,English,duty,3,35,3.35,18.47,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10735,Is it wrong to abandon a duty I hate?,English,duty,3,35,3.35,18.47,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10736,What does the Gita say about fulfilling duties without reward?,English,duty,3,35,3.35,18.47,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10737,I feel trapped by my obligations.,English,duty,3,35,3.35,18.47,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10738,My duty towards my family conflicts with my ambitions.,English,duty,3,35,3.35,18.47,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10739,How do I perform my duty without feeling like a slave?,English,duty,3,35,3.35,18.47,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10740,The Gita's message about duty in Chapter 3.,English,duty,3,35,3.35,18.47,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10741,Why does the Gita say we must perform our duty regardless of results?,English,duty,3,35,3.35,18.47,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10742,What happens if I ignore my duty?,English,duty,3,35,3.35,18.47,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10743,I feel my duty is unfair.,English,duty,3,35,3.35,18.47,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10744,My professional duty conflicts with my personal ethics.,English,duty,3,35,3.35,18.47,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10745,What is the highest duty according to the Gita?,English,duty,3,35,3.35,18.47,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10746,I am fulfilling my duties but I feel nothing inside.,English,duty,3,35,3.35,18.47,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10747,How did Arjuna handle his conflict between duty and love?,English,duty,3,35,3.35,18.47,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10748,Can duty and happiness coexist?,English,duty,3,35,3.35,18.47,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10749,I am tired of always putting duty before myself.,English,duty,3,35,3.35,18.47,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10750,Does duty include self-care?,English,duty,3,35,3.35,18.47,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10751,The Gita's teaching on duty in warfare as a metaphor for everyday life.,English,duty,3,35,3.35,18.47,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10752,What is the highest form of knowledge in the Gita?,English,knowledge,4,33,4.33,4.34,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10753,How does the Gita distinguish true knowledge from information?,English,knowledge,4,33,4.33,4.34,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10754,What is Jnana Yoga?,English,knowledge,4,33,4.33,4.34,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10755,I want to understand the self through the Gita.,English,knowledge,4,33,4.33,4.34,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10756,The Gita's teaching on self-knowledge.,English,knowledge,4,33,4.33,4.34,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10757,Who is a person of wisdom in the Gita?,English,knowledge,4,33,4.33,4.34,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10758,What is the role of a guru in the Gita?,English,knowledge,4,33,4.33,4.34,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10759,How does knowledge destroy ignorance?,English,knowledge,4,33,4.33,4.34,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10760,The Gita's Chapter 4 teaching on knowledge.,English,knowledge,4,33,4.33,4.34,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10761,What is Brahmavidya?,English,knowledge,4,33,4.33,4.34,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10762,How do I acquire wisdom according to the Gita?,English,knowledge,4,33,4.33,4.34,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10763,Is knowledge more powerful than devotion?,English,knowledge,4,33,4.33,4.34,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10764,What does the Gita say about learning from a teacher?,English,knowledge,4,33,4.33,4.34,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
10765,The link between knowledge and liberation.,English,knowledge,4,33,4.33,4.34,high,,Original — authored for Geetha GPT training dataset,Project-internal / CC0
